,소재지도로명주소,위도,경도,시도,시군구,기타,아침,점심,저녁,월,화,수,목,금,토,일,노인만 대상,운영시작,운영종료년도,폐업,급식일
15,대전광역시 중구 계룡로 815번길 6,36.3273475906,127.4072666556,대전광역시,중구,계룡로 815번길 6,0,0,1,0,0,0,0,0,0,0,1,2020,2021,운영,0
16,대전광역시 중구 테미로 26,36.3207363598,127.4208495038,대전광역시,중구,테미로 26,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
17,대전광역시 서구 도솔로 182,36.3269148370,127.3742454007,대전광역시,서구,도솔로 182,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
18,대전광역시 서구 남선로 66,36.3464002460,127.3981777635,대전광역시,서구,남선로 66,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
19,대전광역시 서구 월평북로 11,36.3634867463,127.3700705201,대전광역시,서구,월평북로 11,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
20,대전광역시 서구 월평북로 11,36.3634867463,127.3700705201,대전광역시,서구,월평북로 11,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
21,대전광역시 서구 둔산로 241,36.3519669172,127.4011071147,대전광역시,서구,둔산로 241,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
22,대전광역시 유성구 가정로 15,36.3845474836,127.3440235731,대전광역시,유성구,가정로 15,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
23,대전광역시 유성구 봉산로 45,36.4372159505,127.3851195923,대전광역시,유성구,봉산로 45,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
24,대전광역시 대덕구 덕암로 234번길 44,36.4401859405,127.4265437478,대전광역시,대덕구,덕암로 234번길 44,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
25,대전광역시 대덕구 계족로 740번길 80,36.3782583557,127.4314387090,대전광역시,대덕구,계족로 740번길 80,0,1,0,0,0,0,0,0,0,0,1,2020,2021,운영,0
26,광주광역시 동구 서석로 85번길 8-12,35.150012,126.920655,광주광역시,동구,서석로 85번길 8-12,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
27,광주광역시 동구 남문로 622번길 11-20,35.127727,126.932377,광주광역시,동구,남문로 622번길 11-20,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
28,광주광역시 동구 계림로 34-4(계림동),35.1566695341,126.923427659,광주광역시,동구,계림로 34-4(계림동),0,1,0,1,0,0,0,0,1,0,1,2017,0,운영,2
29,광주광역시 동구 천변좌로 656(용산동),35.125635,126.929597,광주광역시,동구,천변좌로 656(용산동),0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
30,광주광역시 동구 동명로20번길 10(동명동),35.150486,126.924379,광주광역시,동구,동명로20번길 10(동명동),0,1,0,1,0,0,0,0,1,0,1,2017,0,운영,2
31,광주광역시 광산구 목련로 156(운남동),35.170681,126.816421,광주광역시,광산구,목련로 156(운남동),0,1,0,1,0,0,0,0,1,0,1,2017,0,운영,2
32,광주광역시 북구 우치로 219,35.1844884,126.9057200,광주광역시,북구,우치로 219,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
33,광주광역시 북구 북문대로 70(운암동),35.177287,126.878969,광주광역시,북구,북문대로 70(운암동),0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
34,광주광역시 북구 군왕로 168번길 50(두암동),35.175493,126.936331,광주광역시,북구,군왕로 168번길 50(두암동),0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
35,광주광역시 북구 동운로 213번길 22(운암동),35.175125,126.8738698,광주광역시,북구,동운로 213번길 22(운암동),0,1,0,1,0,0,0,0,1,0,1,2017,0,운영,2
36,광주광역시 북구 서암대로 130,35.169861,126.898512,광주광역시,북구,서암대로 130,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
37,인천광역시 미추홀구 구월로37번길 30(주안동),37.4588806,126.6924042,인천광역시,미추홀구,구월로37번길 30(주안동),0,1,0,0,1,0,1,0,1,0,1,2009,0,운영,3
38,서울특별시 중랑구 신내로 56,37.6043963596,127.0959749578,서울특별시,중랑구,신내로 56,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
39,서울특별시 중랑구 신내로 15길 175,37.6148108851,127.0878877553,서울특별시,중랑구,신내로 15길 175,0,1,0,1,0,0,0,0,1,0,1,2017,0,운영,2
40,서울특별시 중랑구 동일로 138길 28,37.6033046713,127.0811519470,서울특별시,중랑구,동일로 138길 28,0,1,0,1,0,0,0,1,0,0,1,2017,0,운영,2
41,경기도 광명시 소하로 25,37.4521539,126.8849611,경기도,광명시,소하로 25,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
42,경기도 광명시 오리로 1018,37.4808472,126.8504556,경기도,광명시,오리로 1018,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
43,경기도 광명시 소하로 25,37.4521539,126.8849611,경기도,광명시,소하로 25,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
44,경기도 광명시 하안로 238,37.4589998,126.8846907,경기도,광명시,하안로 238,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
45,경기도 광명시 오리로 1018,37.4808472,126.8504556,경기도,광명시,오리로 1018,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
46,경기도 광명시 설월로 10,37.4402374,126.8778477,경기도,광명시,설월로 10,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
47,경기도 광명시 하안로 238,37.4589998,126.8846907,경기도,광명시,하안로 238,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
48,경기도 광명시 연서일로 4-3,37.4830403,126.8655483,경기도,광명시,연서일로 4-3,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
49,경기도 광명시 설월로 10,37.4402374,126.8778477,경기도,광명시,설월로 10,0,1,0,1,0,0,0,0,1,0,0,0,0,운영,2
50,전라남도 강진군 강진읍 향교로 115,34.6490272566,126.7726566893,전라남도,강진군,강진읍 향교로 115,0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
51,강원도 정선군 임계면 송계10길 17,37.498596,128.851984,강원도,정선군,임계면 송계10길 17,0,1,0,0,0,0,1,0,0,0,1,2019,2019,폐업,1
52,강원도 정선군 북평면 북평8길 28-42,37.448789,128.669794,강원도,정선군,북평면 북평8길 28-42,0,1,0,0,1,0,0,0,0,0,1,2019,2019,폐업,1
53,강원도 정선군 여량면 여량3길 27,37.472684,128.721811,강원도,정선군,여량면 여량3길 27,0,1,0,0,0,1,0,0,0,0,1,2019,2019,폐업,1
54,강원도 정선군 여량면 봉정안길 124,37.449227,128.776129,강원도,정선군,여량면 봉정안길 124,0,1,0,0,0,1,0,0,0,0,1,2019,2019,폐업,1
55,강원도 정선군 남면 칠현로 80,37.268535,128.740532,강원도,정선군,남면 칠현로 80,0,1,0,0,0,0,0,1,0,0,1,2019,2019,폐업,1
56,강원도 정선군 신동읍 새골길30,37.218009,128.671271,강원도,정선군,신동읍 새골길30,0,1,0,0,0,1,0,0,0,0,1,2019,2019,폐업,1
57,경상남도 김해시 흥동로 179 (흥동),35.22269336,128.8683654,경상남도,김해시,흥동로 179 (흥동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
58,경상남도 김해시 생림면 봉림로 34-10,35.32773042,128.8495091,경상남도,김해시,생림면 봉림로 34-10,0,1,0,0,0,1,0,0,0,0,1,2017,0,운영,1
59,경상남도 김해시 삼안로291번길 47-15(삼방동),35.24813647,128.9082845,경상남도,김해시,삼안로291번길 47-15(삼방동),0,1,0,1,0,1,0,1,0,0,1,2017,0,운영,3
60,경상남도 김해시 활천로 294(삼방동),35.24314054,128.9115882,경상남도,김해시,활천로 294(삼방동),0,1,0,0,0,0,1,0,0,1,1,2017,0,운영,2
61,경상남도 김해시 인제로 258(삼방동),35.25141404,128.9036525,경상남도,김해시,인제로 258(삼방동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
62,경상남도 김해시 가락로 222(구산동),35.24661206,128.8768354,경상남도,김해시,가락로 222(구산동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
63,경상남도 김해시 분성로 227(외동),35.23243378,128.8705459,경상남도,김해시,분성로 227(외동),0,1,0,1,1,1,1,1,1,0,1,2017,0,운영,6
64,강원도 정선군 사북읍 사북중앙로72,37.227761,128.815725,강원도,정선군,사북읍 사북중앙로72,0,1,0,0,1,0,0,0,0,0,1,2019,2019,폐업,1
65,강원도 정선군 고한읍 고한9길 56,37.198244,128.857198,강원도,정선군,고한읍 고한9길 56,0,1,0,0,0,0,1,0,0,0,1,2019,2019,폐업,1
66,충청남도 천안시 서북구 쌍용대로 289-25,36.8233264489,127.1338979280,충청남도,천안시,서북구 쌍용대로 289-25,0,1,0,1,1,1,1,1,0,0,1,2018,2018,폐업,5
67,울산광역시 울주군 언양읍 장터1길 5,35.563965,129.1250992851,울산광역시,울주군,언양읍 장터1길 5,0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
68,울산광역시 울주군 삼동면 사촌길 2,35.52222582,129.1570296,울산광역시,울주군,삼동면 사촌길 2,0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
69,울산광역시 울주군 온산읍 신온1길 3-12,35.432829,129.3117430358,울산광역시,울주군,온산읍 신온1길 3-12,0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
70,울산광역시 울주군 범서읍 점촌5길 42,35.570205,129.238723,울산광역시,울주군,범서읍 점촌5길 42,0,1,0,0,1,1,1,0,0,0,1,0,0,운영,3
71,울산광역시 울주군 범서읍 천상3길 7,35.563631,129.2276324510,울산광역시,울주군,범서읍 천상3길 7,0,1,0,1,0,0,0,1,0,0,1,0,0,운영,2
72,강원도 삼척시 원덕읍 삼척로 440,37.17638656,129.3360673,강원도,삼척시,원덕읍 삼척로 440,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
73,강원도 삼척시 근덕면 삼척로 3639,37.37914295,129.2257493,강원도,삼척시,근덕면 삼척로 3639,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
74,강원도 삼척시 미로면 적병길 8,37.41814966,129.1126711,강원도,삼척시,미로면 적병길 8,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
75,강원도 삼척시 노곡면 미근로 886,37.34805967,129.1638481,강원도,삼척시,노곡면 미근로 886,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
76,강원도 삼척시 신기면 신기길 15,37.34945618,129.0832778,강원도,삼척시,신기면 신기길 15,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
77,강원도 삼척시 가곡면 가곡천로 1477,37.14963848,129.2050241,강원도,삼척시,가곡면 가곡천로 1477,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
78,강원도 삼척시 대학로 88-14,37.447936,129.1646074,강원도,삼척시,대학로 88-14,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
79,강원도 삼척시 동해대로 4032,37.44127327,129.178711,강원도,삼척시,동해대로 4032,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
80,강원도 삼척시 원당로2길 72-6,37.43740511,129.1528622,강원도,삼척시,원당로2길 72-6,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
81,강원도 삼척시 사대길 10,37.44570477,129.1685657,강원도,삼척시,사대길 10,0,1,0,0,0,0,0,0,0,0,1,2020,0,운영,0
82,대구광역시 달서구 대명천로 28,35.83907399,128.5561701,대구광역시,달서구,대명천로 28,0,1,0,0,1,0,1,1,0,0,1,0,0,운영,3
83,대구광역시 달서구 와룡로2길 42(본동),35.83391987,128.5400734,대구광역시,달서구,와룡로2길 42(본동),0,1,0,0,0,1,0,0,1,0,1,0,0,운영,2
84,대구광역시 달서구 월곡로26길 15-4(상인동),35.80882042,128.549408,대구광역시,달서구,월곡로26길 15-4(상인동),0,1,0,1,1,1,0,1,1,1,1,0,0,운영,6
85,대구광역시 달서구 학산로7길 39(월성동),35.83156785,128.5298746,대구광역시,달서구,학산로7길 39(월성동),0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
86,대구광역시 달서구 월성로 77(월성동),35.83004237,128.528337,대구광역시,달서구,월성로 77(월성동),0,1,0,1,1,1,1,1,1,0,1,0,0,운영,6
87,대구광역시 달서구 송현로 113(송현동),35.82712717,128.5433255,대구광역시,달서구,송현로 113(송현동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
88,대구광역시 달서구 상화로 371(상인동),35.80861844,128.5522442604,대구광역시,달서구,상화로 371(상인동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
89,대구광역시 달서구 신당로 56(신당동),35.8523002070,128.4988252,대구광역시,달서구,신당로 56(신당동),0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
90,전라남도 신안군 도초면 서남문로 1515-20,34.7044727224,125.954193745,전라남도,신안군,도초면 서남문로 1515-20,0,1,0,0,0,1,0,0,0,0,1,2018,2018,폐업,1
91,전라남도 신안군 비금면 읍동길 29-6,34.755397,125.926738,전라남도,신안군,비금면 읍동길 29-6,0,1,0,0,0,0,0,1,0,0,1,2018,2018,폐업,1
92,전라남도 신안군 자은면 구영1길 8,34.8843367,126.0474085,전라남도,신안군,자은면 구영1길 8,0,1,0,0,0,0,1,0,0,0,1,2018,2018,폐업,1
93,전라남도 신안군 임자면 임자로 68,35.0833571266,126.1151437794,전라남도,신안군,임자면 임자로 68,0,1,0,0,1,0,0,0,0,0,1,2018,2018,폐업,1
94,전라남도 신안군 증도면 문중경길 199,35.0020778,126.1390882,전라남도,신안군,증도면 문중경길 199,0,1,0,0,1,0,0,0,0,0,1,2018,2018,폐업,1
95,울산광역시 동구 꽃바위로 356,35.48775711,129.4260207,울산광역시,동구,꽃바위로 356,0,1,0,1,1,1,1,1,0,0,1,2016,0,운영,5
96,전라북도 완주군 화산면 화산로 830-24,36.0355584371,127.2026913088,전라북도,완주군,화산면 화산로 830-24,0,1,0,0,1,0,0,0,0,0,1,2019,2019,폐업,1
97,전라북도 완주군 구이면 하학길 37-18,35.7315175,127.1162114,전라북도,완주군,구이면 하학길 37-18,0,1,0,0,0,1,0,0,1,0,1,2019,2019,폐업,2
98,경상북도 구미시 선산읍 선산중앙로 47,36.2420173337,128.2961615383,경상북도,구미시,선산읍 선산중앙로 47,0,1,0,0,1,1,0,0,0,0,1,2009,0,운영,2
99,경상북도 구미시 봉곡동로2길 4(봉곡동),36.1510578989,128.3152410034,경상북도,구미시,봉곡동로2길 4(봉곡동),0,1,0,0,0,1,0,0,0,0,1,2014,0,운영,1
100,경상북도 구미시 신시로8길 7-6(형곡동),36.1135614340,128.3401191272,경상북도,구미시,신시로8길 7-6(형곡동),0,1,0,0,1,1,1,0,0,0,1,2009,0,운영,3
101,경기도 양평군 양평읍 시민로39번길 19,37.4920938,127.4954637,경기도,양평군,양평읍 시민로39번길 19,0,1,0,0,0,0,0,0,1,0,1,2004,0,운영,1
102,전라남도 나주시 반남면 고분로 607-7,34.904052,126.652448,전라남도,나주시,반남면 고분로 607-7,0,1,0,1,1,1,1,1,0,0,1,2019,2019,폐업,5
103,강원도 정선군 정선읍 봉양7길 16,37.377921,128.664488,강원도,정선군,정선읍 봉양7길 16,0,1,0,0,0,0,0,0,0,0,1,2019,2019,폐업,0
104,경상북도 구미시 검성로 103-2(황상동),36.1185013359,128.4282471824,경상북도,구미시,검성로 103-2(황상동),0,1,0,1,1,1,1,1,0,0,1,2009,0,운영,5
105,경상북도 구미시 문장로 110(도량동),36.1435155200,128.3326691764,경상북도,구미시,문장로 110(도량동),0,1,0,0,1,0,1,0,0,0,1,2008,0,운영,2
106,충청남도 보령시 행복로 5-9,36.3535370,126.5930348,충청남도,보령시,행복로 5-9,0,1,0,1,0,0,0,0,0,0,1,2019,2019,폐업,1
107,서울특별시 강남구 삼성로 628,37.5159099376,127.0521408548,서울특별시,강남구,삼성로 628,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
108,전라북도 전주시 덕진구 삼송5길 12,35.8432754,127.1372986,전라북도,전주시,덕진구 삼송5길 12,0,1,0,1,1,1,1,1,1,0,1,2001,2019,폐업,6
109,전라북도 전주시 덕진구 안골1길 11,35.8384034,127.1570463,전라북도,전주시,덕진구 안골1길 11,0,1,0,1,1,1,1,1,0,0,1,2002,2019,폐업,5
110,충청북도 단양군 단양읍 별곡1로 17,36.9847368144,128.3674437291,충청북도,단양군,단양읍 별곡1로 17,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
111,충청북도 단양군 단양읍 별곡5길 5,36.9852938,128.3686286,충청북도,단양군,단양읍 별곡5길 5,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
112,충청북도 단양군 매포읍 평동38길 8-4,37.0315207569,128.2961773778,충청북도,단양군,매포읍 평동38길 8-4,0,1,0,1,1,1,1,1,0,0,1,0,0,운영,5
113,경기도 안성시 공도읍 고무다리길 16,36.9980605,127.1697981,경기도,안성시,공도읍 고무다리길 16,0,1,0,1,1,1,1,1,0,0,1,2002,0,운영,5
114,경기도 안성시 장기로 109,37.0043438,127.2750849,경기도,안성시,장기로 109,0,1,0,1,1,1,1,1,0,0,1,2006,0,운영,5
115,부산광역시 북구 덕천2동 661-1,35.215626,129.004368,부산광역시,북구,덕천2동 661-1,0,1,0,1,1,1,1,1,0,0,1,2017,2017,폐업,5
116,대구광역시 달성군 화원읍 비슬로 2555 광덕빌딩 4층,35.803291,128.496406,대구광역시,달성군,화원읍 비슬로 2555 광덕빌딩 4층,0,1,0,0,1,1,0,0,0,0,1,2017,2017,폐업,2
117,인천광역시 연수구 함박뫼로220,37.419607,126.689947,인천광역시,연수구,함박뫼로220,0,1,0,1,1,1,1,1,0,0,1,2017,2017,폐업,5
118,충청북도 충주시 용산로 3,36.965233,127.934406,충청북도,충주시,용산로 3,0,1,0,0,1,0,1,0,0,0,1,2017,2017,폐업,2
119,충청남도 천안시 서북구 개목 4길 48,36.8181907,127.133864,충청남도,천안시,서북구 개목 4길 48,0,1,0,1,1,1,1,1,1,0,1,2017,2017,폐업,6
120,충청남도 공주시 봉황로 125,36.457293,127.120834,충청남도,공주시,봉황로 125,0,1,0,1,1,1,1,0,0,0,1,2017,2017,폐업,4
121,충청남도 보령시 보령북로 59,36.351675,126.5988202,충청남도,보령시,보령북로 59,0,1,0,0,0,1,0,0,0,0,1,2017,2017,폐업,1
122,경상북도 구미시 구미중앙로 17길 38,36.1307276969,128.335807,경상북도,구미시,구미중앙로 17길 38,0,1,0,0,1,0,0,0,0,0,1,2017,2017,폐업,1
123,경상북도 포항시 북구 용흥동 구 해양경찰서 내,36.034291,129.356424,경상북도,포항시,북구 용흥동 구 해양경찰서 내,0,1,0,1,0,0,0,0,0,0,1,2017,2017,폐업,1
124,경상북도 안동시 안기천로 18 (지하 1층),36.558902,128.716056,경상북도,안동시,안기천로 18 (지하 1층),0,1,0,1,0,1,0,1,0,0,1,2017,2017,폐업,3
125,경상남도 창원시 마산합포구 문화북5길 19,35.1868800,128.558575,경상남도,창원시,마산합포구 문화북5길 19,0,1,0,1,1,1,1,1,0,0,1,2017,2017,폐업,5
126,경상남도 김해시 가락로 15번길 37,35.227397,128.878107,경상남도,김해시,가락로 15번길 37,0,1,0,1,1,1,1,1,0,0,1,2017,2017,폐업,5
127,경상남도 사천시 선구1길 7,34.929892,128.071698,경상남도,사천시,선구1길 7,0,1,0,1,1,1,1,1,0,0,1,2017,2017,폐업,5
128,제주특별자치도 제주시 전농로 7,33.504749,126.514062,제주특별자치도,제주시,전농로 7,0,1,0,0,1,0,0,0,0,0,0,2017,2017,폐업,1
129,전라남도 영암군 미암면 곤미현로 937,34.698671,126.573252,전라남도,영암군,미암면 곤미현로 937,0,1,0,1,0,0,0,1,0,0,1,2019,2019,폐업,2
130,전라남도 영암군 학산면 독천로 245,34.725887,126.576196,전라남도,영암군,학산면 독천로 245,0,1,0,1,0,0,0,1,0,0,1,2019,2019,폐업,2
131,전라남도 장성군 삼계면 영장로 1585,35.2578921,126.6620046,전라남도,장성군,삼계면 영장로 1585,0,1,0,0,0,0,0,0,0,0,1,2017,2017,폐업,0
132,대전광역시 동구 백룡로48번길79(대동),36.330391,127.4503776,대전광역시,동구,백룡로48번길79(대동),0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
133,"대전광역시 동구 동부로56-7(판암동, 주공아파트4단지)",36.3214638,127.4604025,대전광역시,동구,"동부로56-7(판암동, 주공아파트4단지)",0,1,0,1,0,0,0,0,1,0,1,2016,0,운영,2
134,전라북도 남원시 노송로 1255-9,35.3962487332,127.3768526069,전라북도,남원시,노송로 1255-9,0,1,0,0,0,0,0,0,0,0,0,2011,2019,폐업,0
135,전라북도 남원시 금동로 50,35.4030139040,127.372836,전라북도,남원시,금동로 50,0,1,0,0,0,0,0,0,0,0,0,2014,2019,폐업,0
136,강원도 횡성군 횡성읍 내지리 146,37.5063881056,127.999001562,강원도,횡성군,횡성읍 내지리 146,0,0,0,1,0,0,0,1,0,0,1,2017,2017,폐업,2
137,강원도 횡성군 횡성읍 횡성로 379,37.4871574916,127.984440311,강원도,횡성군,횡성읍 횡성로 379,0,0,0,1,1,0,1,1,0,0,1,2017,2017,폐업,4
138,대전광역시 대덕구 계족로740번길 80,36.3782583557,127.4314525,대전광역시,대덕구,계족로740번길 80,0,1,0,1,1,1,1,1,0,0,1,2017,2018,폐업,5
139,대전광역시 대덕구 계족로664번길 27,36.3709485515,127.4313047395,대전광역시,대덕구,계족로664번길 27,0,1,0,1,1,1,1,1,1,0,1,2017,2018,폐업,6
140,대전광역시 대덕구 계족로663번길 34,36.3706044031,127.4247372561,대전광역시,대덕구,계족로663번길 34,0,1,0,1,1,1,1,1,1,0,1,2017,2018,폐업,6
141,"대전광역시 동구 옥천로152-9(판암동, 주공아파트3단지)",36.3163463,127.4581693,대전광역시,동구,"옥천로152-9(판암동, 주공아파트3단지)",0,1,0,1,0,0,0,0,1,0,1,2016,0,운영,2
142,대전광역시 동구 충정로53-30(가양동),36.34648067,127.4563412,대전광역시,동구,충정로53-30(가양동),0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
143,대전광역시 동구 선화로226(정동),36.335358,127.4302544,대전광역시,동구,선화로226(정동),0,1,1,1,1,0,1,1,1,1,1,2016,0,운영,6
144,대전광역시 동구 대전천동로681(삼성동),36.3376046,127.4258559,대전광역시,동구,대전천동로681(삼성동),0,1,0,1,0,0,0,1,0,0,1,2016,0,운영,2
145,울산광역시 중구 성안2길 31(성안동),35.5732284,129.3181236,울산광역시,중구,성안2길 31(성안동),0,1,0,1,1,1,1,1,0,0,1,2017,0,운영,5
